grid_id,lon,lat,landcover_class,lc_pct_10,lc_pct_20,lc_pct_30,lc_pct_40,lc_pct_50,lc_pct_60,lc_pct_70,lc_pct_80,lc_pct_90,lc_pct_95,lc_pct_100,forest_pct,forest_area_km2,population_total,land_area_km2,nightlight_mean,nightlight_p90,cell_area_km2,land_fraction
23.0_-4.0,23.0,-4.0,10.0,83.04214383701324,0.6823625679734211,16.27549359501334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.96978700664425,2546.1687647749995,0.0,3068.7902869644604,0.3414531052233857,0.36281217157421103,3084.4761817510994,0.9949145677053878
23.0_-3.5,23.0,-3.5,10.0,94.22315464868656,0.0,5.776845351313438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7502948817817,2878.5013362571076,0.0,3070.3917677132354,0.34027853336750447,0.3637053271906252,3086.123016517958,0.9949025853083224
23.0_-3.0,23.0,-3.0,10.0,99.93539920756362,0.0,0.06460079243638751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90332399974015,3075.7129585517187,0.0,3078.689312239219,0.3266673769365023,0.350108448948179,3087.5348222354523,0.9971350898028645
23.0_-2.5,23.0,-2.5,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3072.8915764441163,772.0409425382957,3072.8915764441163,0.34361675569028927,0.36764833396850904,3088.7114913524206,0.9948781506616606
23.0_-2.0,23.0,-2.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3073.8102949102936,28055.19320427482,3073.8102949102936,0.3428092668517852,0.3669531832025364,3089.6529342303174,0.9948723563269831
23.0_-1.5,23.0,-1.5,10.0,99.87513364996474,0.0,0.0,0.0,0.03222765107185371,0.0,0.0,0.09263869896340694,0.0,0.0,0.0,100.0,3072.507389870597,92891.28012695722,3072.507389870597,0.3280972833512657,0.3503609855862996,3090.3590791500915,0.9942234255559699
23.0_-1.0,23.0,-1.0,10.0,99.76984355188274,0.0,0.0,0.0,0.0,0.0,0.0,0.23015644811726507,0.0,0.0,0.0,100.0,3077.692036626973,31487.527606222222,3077.692036626973,0.31534857615135126,0.33948511062571335,3090.82987231768,0.9957494148065628
23.0_-0.5,23.0,-0.5,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3075.177821074999,6189.017418441067,3075.177821074999,0.3202213699436731,0.3461592271029915,3091.0652778680665,0.9948602001689123
23.5_-34.5,23.5,-34.5,10.0,2.2381167669414066,0.13563173086955,0.46814199985316196,0.4049631166703373,0.0,0.0,0.0,96.75314638566554,0.0,0.0,0.0,65.68698744256591,34.56155453749999,58.6529573286891,52.61552688455875,0.35665622566802163,0.41827040910720825,2555.0517879476074,0.020592743807679583
23.5_-34.0,23.5,-34.0,30.0,23.022957491042586,19.734721862381424,55.52275211849682,0.3909029440944332,0.09668307540647961,0.03222769180215987,0.0,1.1997548167760934,0.0,0.0,0.0,22.725051469089838,575.3929655330882,26715.998971496054,2531.9765119816175,0.3852644699950548,0.4126425838935956,2570.136212107229,0.9851526545768854
