grid_id,lon,lat,landcover_class,lc_pct_10,lc_pct_20,lc_pct_30,lc_pct_40,lc_pct_50,lc_pct_60,lc_pct_70,lc_pct_80,lc_pct_90,lc_pct_95,lc_pct_100,forest_pct,forest_area_km2,population_total,land_area_km2,nightlight_mean,nightlight_p90,cell_area_km2,land_fraction
9.5_47.5,9.5,47.5,30.0,37.28922408114877,0.0,40.91193518640494,10.733104992754559,3.4989562538633745,0.0646007924363871,0.0,7.469878297173765,0.03230039621819355,0.0,0.0,39.174220232835914,756.7243164764718,344169.5335057006,1931.6895447536792,1.0311555376526822,1.6803738511378465,2078.3277974228836,0.9294441171161569
9.5_48.0,9.5,48.0,40.0,34.652878408641826,0.0,18.766403534550008,40.54713071147006,5.645982590719776,0.09690118865458076,0.0,0.19380237730916153,0.09690118865458076,0.0,0.0,35.07446313854453,721.037832769853,332401.09789047245,2055.7344810147065,1.4087829158986898,2.1301347322607667,2058.281480109132,0.9987625603596789
9.5_48.5,9.5,48.5,10.0,53.58118714028252,0.0,24.653268389350476,15.489999317532094,6.275545152834898,0.0,0.0,0.0,0.0,0.0,0.0,53.54560879010173,1093.9694688629854,460274.00841524976,2043.0610344749932,1.5011750086820066,2.8722059971587064,2038.078424011001,1.0
9.5_49.0,9.5,49.0,10.0,42.539875155802,0.0,14.476404243892024,39.36126283149069,3.6224577688152895,0.0,0.0,0.0,0.0,0.0,0.0,41.23510128432868,835.9576309762236,202797.19728685034,2027.2961747129932,0.9705635908494413,1.3418026684923072,2017.7201678022152,1.0
9.5_49.5,9.5,49.5,40.0,41.862200176322155,0.0,5.321965282774132,46.65557897510212,5.546548037655925,0.03230039621819359,0.0,0.5814071319274847,0.0,0.0,0.0,41.47365370578056,824.3693961017154,312256.26578582625,1987.6941683264704,1.303815683913623,2.196069079307356,1997.2082619707446,0.9952363036817772
9.5_50.0,9.5,50.0,10.0,65.82951745802535,0.0,21.177759622022524,10.862419486614359,1.9688016568182265,0.0,0.0,0.16150177651954184,0.0,0.0,0.0,64.8018071486437,1282.3269794752443,134608.64712557363,1978.8444734786742,0.8658841068550948,1.2184222325081835,1976.544268700151,1.0
9.5_50.5,9.5,50.5,10.0,52.83123074239873,0.0,22.72377996223676,20.415900996655896,3.8775551471982137,0.11930550043854876,0.0,0.03222765107185374,0.0,0.0,0.0,52.7046879020333,1033.7603533205888,224707.95693774705,1961.420121189461,1.1956040171805484,1.6869606692617316,1955.7297617508088,1.0
9.5_51.0,9.5,51.0,10.0,59.990575884397536,0.0,14.374309658198465,22.44573533435343,3.0938712848210916,0.0323003962181936,0.0,0.06320744201128865,0.0,0.0,0.0,59.41763863843247,1153.2650687549024,242847.89637452838,1940.9473267235303,1.1772547504956274,1.3621860493820528,1934.7663263400186,1.0
9.5_51.5,9.5,51.5,10.0,50.18525203777244,0.0,11.227096831398484,34.87412361535972,3.5211187323060584,0.0,0.0,0.16010842785937326,0.03230035530390837,0.0,0.0,50.66212287581695,970.3362140372549,251209.85120790504,1915.3090296191183,1.0603694212976353,1.307288325981608,1913.6555590210205,1.0
9.5_52.0,9.5,52.0,40.0,30.223505791897026,0.0,8.09244235019918,49.73241372321765,11.305631028607973,0.0,0.0,0.6460071060781665,0.0,0.0,0.0,30.38784050847961,573.0179654791662,927325.4527673301,1885.6817591867632,3.257042289491374,8.869789377848308,1892.3990675615128,0.9964503742947807
